time,x,y,z,yaw,platform,trajectory,traj_double,traj_short,traj_spin,lookahead_time,controller,traj_time,ref_time,comp_time,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input,cbf_v_p,cbf_v_q,cbf_v_r,cbf_v_throttle
10.003960847854614,0.046996813,-0.10129773,-2.880034,0.013318582296884394,SIM,FIG8_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,nr,2.86102294921875e-06,1.2000028610229492,0.01944422721862793,0.03905647,0.074232936,-0.053618073,0.25629271491767314,0.3208776549271719,-3.0,0.0,-0.46081261548758357,0.13511430976723054,0.0,-0.008072706,0.0146894185,0.012415639,0.7424141540258935,0.03471217553742344,-0.02962748772749791,-0.0032614517378169567,0.0,0.0,0.0,0.0
10.211443185806274,0.0746316,-0.08609762,-2.8929627,0.00404654487567769,nan,nan,nan,nan,nan,nan,nan,0.2075510025024414,1.4075510025024414,0.0010318756103515625,0.024219193,0.08088828,-0.04769153,0.1428412608048657,0.34229653181058245,-3.0,0.0,-0.6177342295971862,0.07059204064074179,0.0,-0.0132557815,0.01472789,0.004815385,0.7430501642061056,0.061660697757417705,-0.03656213703735147,-0.0048714228214420075,0.0,0.0,0.0,0.0
10.308664083480835,0.084786505,-0.078675754,-2.8987856,0.0006826483680218189,nan,nan,nan,nan,nan,nan,nan,0.30457210540771484,1.5045721054077148,0.0006134510040283203,0.015689434,0.082726315,-0.05391036,0.08075342887088152,0.34763116528318416,-3.0,0.0,-0.6583941593855612,0.039295862741898065,0.0,0.01742556,-0.007722914,0.0075521204,0.7450907587061026,0.11462360416710099,-0.036451642778372095,0.00022218849857363334,0.0,0.0,0.0,0.0
10.403362274169922,0.09436054,-0.06973549,-2.9069152,-0.0018094368581248557,nan,nan,nan,nan,nan,nan,nan,0.3995828628540039,1.5995828628540039,0.0009391307830810547,0.0066308756,0.08693694,-0.06509769,0.01719160384598094,0.3498943663005405,-3.0,0.0,-0.6758339672961176,0.0083115879629397,0.0,0.03138546,1.2190641e-05,0.012431053,0.7449467637809022,0.1150404164943868,-0.012445956795243913,0.001115058199197583,0.0,0.0,0.0,0.0
10.508338451385498,0.1012347,-0.06171214,-2.914361,-0.0032641934137629777,nan,nan,nan,nan,nan,nan,nan,0.5042331218719482,1.7042331218719482,0.0006124973297119141,0.0003556897,0.09272605,-0.06814623,-0.05340372990498874,0.3489739410857683,-3.0,0.0,-0.6687276873438135,-0.025887085197705904,0.0,0.012328607,0.010377281,0.017880607,0.7442984522354885,0.10295683758111522,0.013656212840717254,0.0011129948520075374,0.0,0.0,0.0,0.0
10.611191749572754,0.11035326,-0.048827212,-2.925285,-0.004947177566061234,nan,nan,nan,nan,nan,nan,nan,0.6071264743804932,1.8071264743804931,0.0005640983581542969,-0.00943747,0.10165494,-0.06466733,-0.12070535539170128,0.3445900253624393,-3.0,0.0,-0.6351379059832022,-0.059255463211807906,0.0,-0.02986812,0.02316844,0.024477817,0.7437921232923153,0.09290711758972492,0.04103264732492267,0.0011787368124167132,0.0,0.0,0.0,0.0
10.701930284500122,0.116285615,-0.038589478,-2.9329207,-0.005988509067638648,nan,nan,nan,nan,nan,nan,nan,0.6978871822357178,1.8978871822357177,0.0006496906280517578,-0.01790092,0.106244504,-0.07663016,-0.17620216600271288,0.33789352767082925,-3.0,0.0,-0.5846487196203983,-0.0882136780353799,0.0,0.039981708,0.042722855,0.028092833,0.7433324779347865,0.08840535714384244,0.05786606945086122,0.0014868038630417603,0.0,0.0,0.0,0.0
10.81250548362732,0.1227085,-0.023885494,-2.9455433,-0.007438269973308303,nan,nan,nan,nan,nan,nan,nan,0.8091878890991211,2.0091878890991213,0.0007464885711669922,-0.03291387,0.11643823,-0.11171301,-0.23670955706302108,0.32614050478111595,-3.0,0.0,-0.4984306333905998,-0.12277660329295485,0.0,0.07550852,0.062370118,0.028370809,0.7411448842258563,0.06302637131778062,0.06737166336809258,0.002780980108847924,0.0,0.0,0.0,0.0
10.90293002128601,0.12695166,-0.008241474,-2.9602337,-0.009245647946041352,nan,nan,nan,nan,nan,nan,nan,0.8992948532104492,2.0992948532104494,0.001415252685546875,-0.052157037,0.13377811,-0.14028841,-0.277812229212098,0.31385508694220177,-3.0,0.0,-0.41156952375121963,-0.1497361794018014,0.0,0.06283569,0.07116186,0.029548217,0.7388179411118808,0.029711491611296013,0.06640581383509998,0.005035443619808997,0.0,0.0,0.0,0.0
11.010838747024536,0.12796111,0.01163585,-2.9788654,-0.011411096784926989,nan,nan,nan,nan,nan,nan,nan,1.007209300994873,2.2072093009948732,0.0006811618804931641,-0.08054011,0.15941602,-0.1652695,-0.31588085193224164,0.2960196065714737,-3.0,0.0,-0.29140289358026294,-0.1805125427939377,0.0,0.025838396,0.065713584,0.028054573,0.736418748992512,-0.006677497481208297,0.055729605791894295,0.007953711757562473,0.0,0.0,0.0,0.0
