platform,controller,trajectory,traj_double,traj_short,traj_spin,time,traj_time,ref_time,comptime,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,throttle_input,p_input,q_input,r_input,mpc_status,buffer_idx
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.0072,11,11,0.00704919,-0.270722,0.563605,-2.5593,1.9576,-0.39115,-0.203264,-0.0414988,-0.255474,0.542893,-2.44,1.97472,-0.409332,-0.192623,-0.04,0.728325,-0.0157626,0.0142662,0.189659,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.107,11.1001,11.1001,0.00677948,-0.314193,0.543717,-2.56481,1.97655,-0.371446,-0.231067,-0.0411813,-0.295663,0.522095,-2.444,1.99268,-0.393651,-0.222925,-0.04,0.728156,-0.0180095,0.0105204,0.188263,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.2043,11.2,11.2,0.00415002,-0.352668,0.522302,-2.56954,1.99404,-0.351837,-0.257171,-0.0405685,-0.334139,0.498348,-2.448,2.01063,-0.375746,-0.251935,-0.04,0.72825,-0.0185647,0.00858152,0.188857,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.303,11.3,11.3,0.00294956,-0.392438,0.495777,-2.57415,2.01299,-0.329378,-0.285143,-0.0401047,-0.370711,0.471777,-2.452,2.02857,-0.355711,-0.27951,-0.04,0.72832,-0.0236218,0.00348487,0.187586,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.4031,11.4,11.4,0.00300958,-0.427313,0.468227,-2.57807,2.03047,-0.307364,-0.310521,-0.0397032,-0.405196,0.442511,-2.456,2.04652,-0.333646,-0.30551,-0.04,0.728586,-0.0259212,0.00128353,0.188023,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.5032,11.5,11.5,0.00306485,-0.462725,0.435864,-2.58243,2.04949,-0.281959,-0.336558,-0.0399523,-0.437383,0.410726,-2.46,2.06448,-0.30968,-0.329779,-0.04,0.728612,-0.0301694,-0.00412331,0.186514,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.6026,11.6,11.6,0.00251659,-0.49322,0.40321,-2.58656,2.06704,-0.25712,-0.358995,-0.0401813,-0.467079,0.376613,-2.464,2.08243,-0.283959,-0.352169,-0.04,0.728721,-0.0306298,-0.00463339,0.187012,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.7033,11.7,11.7,0.0031601,-0.523704,0.364648,-2.59057,2.08599,-0.228603,-0.381734,-0.0408141,-0.494117,0.340366,-2.468,2.10038,-0.25663,-0.372555,-0.04,0.728768,-0.0331361,-0.010168,0.18579,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.8028,11.8,11.8,0.00270665,-0.549259,0.326721,-2.5936,2.10347,-0.20094,-0.400693,-0.0411465,-0.518353,0.302175,-2.472,2.11833,-0.227835,-0.390829,-0.04,0.729164,-0.0328292,-0.0104256,0.186184,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,21.9035,11.9,11.9,0.00338233,-0.573758,0.283573,-2.59637,2.12241,-0.169018,-0.417834,-0.0422798,-0.539641,0.262274,-2.476,2.13628,-0.19775,-0.40688,-0.04,0.72948,-0.0329986,-0.0146676,0.185204,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.0028,12,12,0.00268434,-0.592429,0.242525,-2.59865,2.14006,-0.137365,-0.430561,-0.0440654,-0.557863,0.220883,-2.48,2.15423,-0.166542,-0.420619,-0.04,0.729857,-0.0290707,-0.0154471,0.185355,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.1039,12.1,12.1,0.00376994,-0.607112,0.200385,-2.60087,2.15794,-0.103873,-0.440846,-0.0463492,-0.572922,0.178215,-2.484,2.17219,-0.134371,-0.431973,-0.04,0.730157,-0.0239929,-0.0162707,0.185408,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.204,12.2,12.2,0.00381482,-0.618359,0.157201,-2.6034,2.17586,-0.0699377,-0.448678,-0.0490286,-0.58472,0.134546,-2.488,2.19015,-0.101445,-0.440868,-0.04,0.730304,-0.0205229,-0.0168728,0.185398,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.3038,12.3,12.3,0.00366488,-0.626482,0.109508,-2.60712,2.19523,-0.0331362,-0.454412,-0.0524111,-0.593191,0.0901356,-2.492,2.20809,-0.0679606,-0.447255,-0.04,0.729967,-0.0194514,-0.0221263,0.183398,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.4042,12.4,12.4,0.00406864,-0.630373,0.064631,-2.61083,2.21301,0.000232818,-0.457784,-0.0546084,-0.598296,0.0451836,-2.496,2.22605,-0.0340677,-0.451105,-0.04,0.729857,-0.0188362,-0.0224159,0.183483,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.5045,12.5,12.5,0.00439052,-0.630789,0.0192186,-2.61449,2.2306,0.033197,-0.458487,-0.0567102,-0.6,-9.29253e-06,-2.5,2.244,7.0064e-06,-0.452389,-0.04,0.729772,-0.0182511,-0.0221426,0.183964,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.6069,12.6,12.6,0.00676461,-0.627859,-0.0297984,-2.61834,2.24956,0.0675653,-0.456307,-0.0583878,-0.598295,-0.0451979,-2.504,2.26195,0.0340784,-0.451104,-0.04,0.729688,-0.0187257,-0.0244158,0.182564,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.7061,12.7,12.7,0.00595814,-0.621232,-0.0777828,-2.62285,2.26861,0.100824,-0.450215,-0.0599343,-0.593191,-0.0901351,-2.508,2.2799,0.0679603,-0.447256,-0.04,0.72945,-0.0176795,-0.0245977,0.181228,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.8059,12.8,12.8,0.00571933,-0.612514,-0.117403,-2.62698,2.28477,0.128477,-0.44232,-0.0615566,-0.584715,-0.134566,-2.512,2.29785,0.10146,-0.440865,-0.04,0.729351,-0.0167411,-0.016141,0.183403,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,22.9088,12.9001,12.9001,0.00861848,-0.599809,-0.159278,-2.63144,2.30252,0.157843,-0.431535,-0.0625345,-0.572911,-0.17825,-2.516,2.31581,0.134398,-0.431965,-0.04,0.729231,-0.0144119,-0.0135581,0.183845,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.0085,12.9999,12.9999,0.00844945,-0.5818,-0.203174,-2.63642,2.32185,0.189977,-0.417003,-0.0636837,-0.557877,-0.220846,-2.52,2.33374,0.166514,-0.42063,-0.04,0.728885,-0.0086227,-0.018536,0.1819,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.109,13.1001,13.1001,0.00879583,-0.561397,-0.242442,-2.64104,2.33972,0.219222,-0.402385,-0.0640278,-0.539632,-0.262293,-2.524,2.35172,0.197764,-0.406873,-0.04,0.728793,-0.00571697,-0.0202434,0.18203,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.2084,13.2,13.2,0.00822659,-0.536298,-0.28393,-2.64609,2.35892,0.249103,-0.385376,-0.0638803,-0.518345,-0.302189,-2.528,2.36967,0.227845,-0.390823,-0.04,0.728635,-0.00450444,-0.0259234,0.180501,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.3069,13.3,13.3,0.00675891,-0.510759,-0.321197,-2.65097,2.37642,0.274568,-0.369288,-0.0640173,-0.49412,-0.340361,-2.532,2.38761,0.256626,-0.372557,-0.04,0.728522,-0.00801483,-0.0273071,0.181027,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.4089,13.4001,13.4001,0.00863427,-0.482955,-0.357648,-2.65535,2.39374,0.297954,-0.352106,-0.0634541,-0.467049,-0.37665,-2.536,2.40558,0.283987,-0.352147,-0.04,0.728667,-0.0122558,-0.0286336,0.181945,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.5063,13.5,13.5,0.0061326,-0.453437,-0.393119,-2.65917,2.41091,0.319284,-0.334036,-0.063076,-0.437377,-0.410733,-2.54,2.42352,0.309686,-0.329774,-0.04,0.728957,-0.0177753,-0.0296302,0.182835,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.6098,13.6,13.6,0.0096091,-0.422781,-0.427241,-2.66298,2.42806,0.33833,-0.314446,-0.0634721,-0.405188,-0.442518,-2.544,2.44147,0.333651,-0.305505,-0.04,0.729119,-0.0236882,-0.0287478,0.184163,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.7084,13.7001,13.7001,0.0081507,-0.388797,-0.462637,-2.66809,2.44662,0.3561,-0.290984,-0.0643191,-0.370681,-0.4718,-2.548,2.45944,0.355729,-0.279487,-0.04,0.72892,-0.0272822,-0.0293581,0.183144,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.8087,13.8,13.8,0.00854251,-0.356231,-0.492947,-2.6735,2.46387,0.370956,-0.266647,-0.0651025,-0.334122,-0.49836,-2.552,2.47737,0.375754,-0.251922,-0.04,0.72865,-0.0301948,-0.0248906,0.184123,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,23.9094,13.9001,13.9001,0.00917554,-0.321936,-0.520511,-2.67928,2.48125,0.385505,-0.238964,-0.0652189,-0.295614,-0.522123,-2.556,2.49533,0.393671,-0.222888,-0.04,0.728377,-0.0281378,-0.0217515,0.185213,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.0016,14.0015,14.0015,0.010648,-0.285934,-0.544654,-2.68541,2.4988,0.399571,-0.207823,-0.0649173,-0.254862,-0.543181,-2.56006,2.51354,0.409548,-0.192162,-0.04,0.728209,-0.0255904,-0.0175267,0.186827,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.1106,14.1005,14.1005,0.00994867,-0.244776,-0.566515,-2.69226,2.51801,0.414484,-0.170827,-0.064017,-0.213657,-0.56067,-2.56402,2.53131,0.422735,-0.161093,-0.04,0.727574,-0.0073257,-0.0215025,0.184372,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.2089,14.2,14.2,0.00872328,-0.204134,-0.582612,-2.69848,2.53585,0.42817,-0.134365,-0.062221,-0.170991,-0.575119,-2.568,2.54919,0.43363,-0.128924,-0.04,0.727389,0.00350811,-0.0229342,0.183971,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.3083,14.3,14.3,0.00808866,-0.158115,-0.595874,-2.705,2.55521,0.441241,-0.0941157,-0.0594356,-0.127184,-0.586365,-2.572,2.56714,0.442109,-0.0958947,-0.04,0.727204,0.0144483,-0.026948,0.182204,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.408,14.4001,14.4001,0.00776278,-0.114213,-0.604649,-2.71076,2.57303,0.450732,-0.0577948,-0.0564307,-0.0826516,-0.59428,-2.576,2.58509,0.448077,-0.0623178,-0.04,0.727299,0.0164699,-0.0282755,0.182259,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.5061,14.5,14.5,0.0059261,-0.065112,-0.61107,-2.71677,2.59205,0.458198,-0.0201272,-0.0534222,-0.0376703,-0.598816,-2.58,2.60304,0.451497,-0.0284028,-0.04,0.727306,0.0191918,-0.0333896,0.181146,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.6044,14.6,14.6,0.00432621,-0.0184785,-0.613421,-2.72156,2.60945,0.461955,0.0137485,-0.0509401,0.0075331,-0.599953,-2.584,2.62098,0.452354,0.00567983,-0.04,0.727615,0.0178864,-0.0359835,0.181824,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.7032,14.7001,14.7001,0.00305347,0.0250915,-0.612559,-2.72503,2.62528,0.462982,0.0443023,-0.0495819,0.0527392,-0.597678,-2.588,2.63895,0.450638,0.0397644,-0.04,0.728154,0.0126212,-0.035962,0.184587,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.8023,14.8,14.8,0.00217151,0.0770653,-0.607952,-2.72856,2.64397,0.46079,0.0800878,-0.0494206,0.097573,-0.592013,-2.592,2.65689,0.446367,0.0735683,-0.04,0.728446,0.0170723,-0.0386089,0.183641,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,24.903,14.9,14.9,0.00287246,0.129043,-0.599717,-2.73151,2.66267,0.454442,0.114862,-0.0487138,0.141894,-0.58298,-2.596,2.67484,0.439557,0.106986,-0.04,0.729005,0.0198439,-0.039355,0.182922,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.0026,15,15,0.0025429,0.176845,-0.588752,-2.73386,2.67989,0.444741,0.146019,-0.0491278,0.185402,-0.570636,-2.6,2.69279,0.43025,0.13979,-0.04,0.7296,0.0177169,-0.0372886,0.183761,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.1031,15.1,15.1,0.00301681,0.224048,-0.574346,-2.73628,2.69706,0.431608,0.177233,-0.0504765,0.227861,-0.555049,-2.604,2.71074,0.418497,0.171803,-0.04,0.730031,0.0170159,-0.035147,0.184894,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.203,15.2,15.2,0.00284986,0.273387,-0.55508,-2.73947,2.71572,0.413197,0.20977,-0.0530155,0.269026,-0.536307,-2.608,2.7287,0.404366,0.202841,-0.04,0.730048,0.0203222,-0.0309415,0.183987,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.303,15.3,15.3,0.00287969,0.319087,-0.532206,-2.74361,2.73473,0.38933,0.241304,-0.0557367,0.308659,-0.514519,-2.612,2.74665,0.387938,0.232724,-0.04,0.729759,0.022012,-0.0222594,0.182811,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.4027,15.4,15.4,0.00264152,0.357428,-0.50844,-2.74815,2.75255,0.363513,0.26822,-0.057761,0.346541,-0.489805,-2.616,2.7646,0.369304,0.261286,-0.04,0.729466,0.0171076,-0.0135641,0.182829,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.5025,15.5,15.5,0.00244609,0.395197,-0.479879,-2.75365,2.77201,0.332615,0.295508,-0.0592502,0.382448,-0.462313,-2.62,2.78255,0.348576,0.288359,-0.04,0.728928,0.0161842,-0.00495841,0.180893,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.6025,15.6,15.6,0.0024417,0.427278,-0.451501,-2.7585,2.78987,0.303327,0.31823,-0.0595165,0.416182,-0.432195,-2.624,2.8005,0.325867,0.313794,-0.04,0.728797,0.0122774,-0.00105922,0.180913,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.7031,15.7,15.7,0.0029913,0.457236,-0.420987,-2.7634,2.80752,0.274774,0.339439,-0.0595556,0.447565,-0.399607,-2.628,2.81846,0.301297,0.337456,-0.04,0.72869,0.0105141,-0.00153605,0.181327,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.8029,15.8,15.8,0.00284396,0.487615,-0.385435,-2.76895,2.82625,0.245175,0.360727,-0.0592004,0.47639,-0.364764,-2.632,2.83641,0.275026,0.359189,-0.04,0.728452,0.0149603,-0.00459169,0.18031,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,25.9028,15.9,15.9,0.00266767,0.511689,-0.35342,-2.77399,2.84186,0.2211,0.377609,-0.0591846,0.502518,-0.327835,-2.636,2.85436,0.247181,0.37889,-0.04,0.72836,0.0127264,-0.0107408,0.183317,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.0028,16,16,0.00269372,0.535623,-0.316427,-2.77975,2.8587,0.194479,0.39463,-0.0589496,0.52578,-0.289059,-2.64,2.87231,0.217946,0.396429,-0.04,0.728075,0.015875,-0.014663,0.184783,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.1027,16.1,16.1,0.00257169,0.558432,-0.274329,-2.78562,2.87696,0.164699,0.411782,-0.0577339,0.546062,-0.24863,-2.644,2.89026,0.187462,0.411721,-0.04,0.727887,0.0238038,-0.0144595,0.184322,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.2031,16.2,16.2,0.00299255,0.57666,-0.234343,-2.7906,2.89395,0.136316,0.425023,-0.0562,0.563237,-0.206796,-2.648,2.90821,0.15592,0.42467,-0.04,0.728027,0.0239476,-0.0158773,0.185795,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.3038,16.3,16.3,0.00371521,0.593663,-0.189895,-2.79539,2.91253,0.104549,0.436549,-0.0547701,0.577214,-0.163781,-2.652,2.92617,0.123488,0.435209,-0.04,0.728192,0.0267661,-0.0140289,0.184919,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.4036,16.4,16.4,0.00345174,0.607459,-0.14433,-2.80001,2.93121,0.0712336,0.445258,-0.0537369,0.587916,-0.119813,-2.656,2.94413,0.0903367,0.443278,-0.04,0.72835,0.0280244,-0.0110589,0.184119,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.504,16.5,16.5,0.00383339,0.617235,-0.101509,-2.8045,2.94843,0.039563,0.450719,-0.0532057,0.59527,-0.0751906,-2.66,2.96208,0.0566924,0.448823,-0.04,0.728468,0.0260743,-0.011186,0.184875,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.6045,16.6,16.6,0.00439877,0.624289,-0.0548514,-2.80933,2.96713,0.00469032,0.45374,-0.0525589,0.599242,-0.030149,-2.664,2.98002,0.0227318,0.451818,-0.04,0.728507,0.0275137,-0.0082319,0.183811,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.711,16.7003,16.7003,0.0105331,0.627398,-0.0108802,-2.81395,2.98433,-0.0280487,0.454547,-0.0522944,0.599807,0.0152138,-2.66801,2.99803,-0.0114709,0.452244,-0.04,0.728566,0.0270136,-0.00773951,0.184872,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.8066,16.8,16.8,0.00644044,0.62728,0.0376748,-2.81885,3.0028,-0.0638137,0.4534,-0.0519838,0.59697,0.0602247,-2.672,3.01593,-0.0454084,0.450105,-0.04,0.728511,0.0317932,-0.00304585,0.184491,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,26.91,16.9,16.9,0.00989881,0.624327,0.0789871,-2.82279,3.01834,-0.094101,0.450628,-0.0517045,0.590738,0.10502,-2.676,3.03388,-0.0791832,0.445406,-0.04,0.728787,0.0310102,-0.00512601,0.187313,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.0095,17.0005,17.0005,0.00888515,0.617102,0.127449,-2.82748,3.03681,-0.130393,0.444479,-0.0518337,0.581099,0.149414,-2.68002,3.05191,-0.112655,0.438138,-0.04,0.72873,0.0344858,0.0013556,0.186875,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.1076,17.1001,17.1001,0.00737074,0.607107,0.170945,-2.83179,3.05404,-0.163724,0.435633,-0.0520741,0.568243,0.192613,-2.684,3.0698,-0.145227,0.428445,-0.04,0.728779,0.0331411,0.00300622,0.187487,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.2089,17.2001,17.2001,0.00869021,0.592642,0.216478,-2.83634,3.07299,-0.198691,0.422492,-0.0522464,0.552122,0.234865,-2.688,3.08775,-0.177084,0.41629,-0.04,0.728735,0.0312662,0.00751927,0.186285,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.309,17.3001,17.3001,0.00867719,0.57716,0.254023,-2.84027,3.08911,-0.227859,0.408637,-0.0522193,0.53287,0.27577,-2.692,3.1057,-0.207926,0.401775,-0.04,0.728955,0.0251065,0.00408339,0.188327,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.4078,17.4,17.4,0.00761841,0.556692,0.294139,-2.84461,3.10668,-0.258652,0.391569,-0.052618,0.51059,0.315115,-2.696,3.12365,-0.237591,0.384976,-0.04,0.728952,0.0238789,0.00638519,0.188988,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.5061,17.5,17.5,0.0059593,0.530292,0.336527,-2.84938,3.12565,-0.291408,0.371603,-0.0526317,0.485401,0.352683,-2.7,3.1416,-0.265917,0.365984,-0.04,0.728844,0.0281162,0.0157975,0.187527,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.61,17.6001,17.6001,0.00962001,0.502242,0.374448,-2.85415,3.14303,-0.320457,0.351864,-0.052989,0.457448,0.388254,-2.704,3.15956,-0.292737,0.344908,-0.04,0.728706,0.0318061,0.0202767,0.188244,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.7077,17.7,17.7,0.0075059,0.468472,0.414153,-2.85972,3.16177,-0.349734,0.329297,-0.0533103,0.426912,0.4216,-2.708,3.1775,-0.317879,0.321884,-0.04,0.728304,0.0370073,0.0273855,0.187356,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.8079,17.8,17.8,0.00769749,0.434507,0.449044,-2.86452,3.17907,-0.374115,0.306224,-0.0528937,0.393945,0.452557,-2.712,3.19545,-0.34122,0.297027,-0.04,0.728304,0.0385958,0.0272591,0.187971,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,27.9041,17.9,17.9,0.00395419,0.398162,0.481983,-2.86915,3.19637,-0.395645,0.280892,-0.0519616,0.358739,0.480943,-2.716,3.2134,-0.362623,0.270483,-0.04,0.728455,0.0379123,0.0248991,0.188853,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.0026,18,18,0.00252432,0.35603,0.515007,-2.87462,3.21511,-0.415238,0.250518,-0.0514935,0.321501,0.506594,-2.72,3.23135,-0.381963,0.242406,-0.04,0.728287,0.035729,0.0264907,0.187767,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.1028,18.1,18.1,0.00268401,0.311297,0.544654,-2.88049,3.23391,-0.43158,0.217167,-0.0507925,0.282423,0.529374,-2.724,3.2493,-0.399139,0.212942,-0.04,0.728045,0.0319541,0.0285704,0.186867,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.2023,18.2,18.2,0.00225107,0.26802,0.569168,-2.88647,3.25126,-0.443741,0.184575,-0.0501304,0.241754,0.54914,-2.728,3.26725,-0.414042,0.182278,-0.04,0.727796,0.0293907,0.026786,0.18743,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.3024,18.3,18.3,0.0023115,0.219813,0.592279,-2.89376,3.27,-0.453663,0.147305,-0.0487991,0.1997,0.565791,-2.732,3.2852,-0.426597,0.15057,-0.04,0.727256,0.0255617,0.0288685,0.1866,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.4026,18.4,18.4,0.00247791,0.175252,0.609836,-2.90086,3.28737,-0.459202,0.111515,-0.0469772,0.156502,0.57923,-2.736,3.30316,-0.436729,0.118,-0.04,0.726873,0.0221772,0.0249387,0.187184,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.5023,18.5,18.5,0.00223355,0.127019,0.624246,-2.90823,3.30624,-0.461549,0.071603,-0.0435907,0.112442,0.58937,-2.74,3.32111,-0.444374,0.084779,-0.04,0.726623,0.0161637,0.0234868,0.186138,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.6029,18.6,18.6,0.00277597,0.0825494,0.633097,-2.91434,3.32379,-0.461054,0.0335955,-0.0400111,0.0677263,0.596165,-2.744,3.33906,-0.449498,0.0510644,-0.04,0.726757,0.0107451,0.0194538,0.186687,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.7026,18.7,18.7,0.00249072,0.0382288,0.637888,-2.91947,3.34132,-0.458658,-0.00447976,-0.0365799,0.0226232,0.599573,-2.748,3.35701,-0.452068,0.0170575,-0.04,0.727131,0.00569103,0.0175729,0.187251,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.8023,18.8,18.8,0.00221738,-0.00967079,0.638473,-2.92418,3.3604,-0.454133,-0.0458335,-0.0336626,-0.0226242,0.599573,-2.752,3.37497,-0.452068,-0.0170583,-0.04,0.727501,-0.00132982,0.0219561,0.185666,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.9032,18.9,18.9,0.00309372,-0.0504275,0.635429,-2.92719,3.37648,-0.449789,-0.0798918,-0.031443,-0.0677265,0.596165,-2.756,3.39293,-0.449498,-0.0510646,-0.04,0.728287,-0.000679709,0.0199714,0.188108,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.0033,19,19,0.00316352,-0.0987327,0.627345,-2.92978,3.39544,-0.443704,-0.119188,-0.0301628,-0.112433,0.589371,-2.76,3.41087,-0.444376,-0.0847727,-0.04,0.728976,-0.00422809,0.0277295,0.18683,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.1035,19.1,19.1,0.00335753,-0.146658,0.614465,-2.93181,3.41438,-0.435546,-0.156847,-0.0304361,-0.156517,0.579226,-2.764,3.42883,-0.436726,-0.118011,-0.04,0.729575,-0.0073197,0.034392,0.185496,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.2024,19.2,19.2,0.00237411,-0.190075,0.59866,-2.93357,3.43185,-0.425681,-0.189836,-0.032081,-0.19968,0.565799,-2.768,3.44677,-0.426602,-0.150555,-0.04,0.73007,-0.00663175,0.0348562,0.186062,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.3031,19.3,19.3,0.00299969,-0.232541,0.579885,-2.93589,3.44931,-0.414027,-0.220093,-0.0348756,-0.241732,0.54915,-2.772,3.46472,-0.414049,-0.182261,-0.04,0.730242,-0.00339391,0.0340499,0.186789,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.4025,19.4,19.4,0.00243202,-0.277288,0.556411,-2.939,3.46824,-0.398296,-0.249931,-0.0382478,-0.282417,0.529378,-2.776,3.48268,-0.399141,-0.212937,-0.04,0.730083,-0.00206155,0.0347375,0.185521,0,1
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.5032,19.5,19.5,0.00316789,-0.320223,0.529447,-2.94233,3.48721,-0.379526,-0.276866,-0.0410842,-0.321485,0.506604,-2.78,3.50063,-0.38197,-0.242394,-0.04,0.72997,-0.00184042,0.0342268,0.184345,0,1
