time,x,y,z,yaw,platform,controller,trajectory,traj_double,lookahead_time,traj_time,comp_time,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input
10.065105676651001,0.014263099,0.014314747,-2.870689,0.00245912419692943,SIM,ff_f8,F8_CONTRACTION,NormSpd,0.0,0.05765509605407715,0.0006575584411621094,-0.0044645052,0.00953779,-0.06468199,0.07243568450212479,0.0723881646990776,-3.0,0.0,1.255812644958496,1.2533403635025024,0.0,-0.002759833,0.0034145012,-0.0035180221,0.7419349491480391,-0.20172546803951263,0.05052357272774943,0.000588724784631054
10.148128747940063,0.014161758,0.018449962,-2.880927,0.0020376985186758615,nan,nan,nan,nan,nan,0.1407167911529541,0.0009613037109375,-0.0048870873,0.0066370154,-0.06785676,0.1765996366739273,0.1759098321199417,-3.0,0.0,1.2517285346984863,1.2370414733886719,0.0,-0.082560584,0.029638246,-0.004955406,0.7423095087910907,-0.19896966218948364,0.05029044987611743,0.001424053560592041
10.247788667678833,0.012454731,0.020744914,-2.8911636,0.0016641635399937908,nan,nan,nan,nan,nan,0.24032139778137207,0.0007181167602539062,-0.009233415,-0.004944878,-0.099851616,0.3008504807949066,0.2974272072315216,-3.0,0.0,1.2423382997512817,1.1997673511505127,0.0,-0.1959872,0.05098606,-0.0037662738,0.742780008133897,-0.19268742203712463,0.049762397283699314,0.0023824988054633395
10.347954988479614,0.0098060705,0.0203074,-2.9038014,0.001330022630095868,nan,nan,nan,nan,nan,0.3404967784881592,0.0007047653198242188,-0.018443365,-0.0342939,-0.13023502,0.4246242642402649,0.414943665266037,-3.0,0.0,1.2279881238937378,1.1433476209640503,0.0,-0.19940859,0.052329488,-0.0022861627,0.7433868756485426,-0.18322962522506714,0.04897602004990084,0.00327132212404892
10.449888229370117,0.0050987983,0.014907987,-2.9204798,0.001011287031039726,nan,nan,nan,nan,nan,0.44291067123413086,0.0022377967834472656,-0.03422237,-0.08748142,-0.16348352,0.5494217276573181,0.5282837748527527,-3.0,0.0,1.2082903385162354,1.0669702291488647,0.0,-0.19008994,0.051215325,0.00025925488,0.7441152541057823,-0.17051932215690613,0.04793456914991444,0.004076306094245504
10.547910690307617,-0.0018867207,0.003275177,-2.9382398,0.000837386220049488,nan,nan,nan,nan,nan,0.5404548645019531,0.0007112026214599609,-0.05471079,-0.15541098,-0.19412106,0.6661780476570129,0.6281362175941467,-3.0,0.0,1.1848772764205933,0.9777935743331909,0.0,-0.1753146,0.04997056,0.0005084588,0.7448903271462137,-0.1558046042919159,0.046749162301094806,0.004726921301542473
10.64789080619812,-0.011894191,-0.016659332,-2.95889,0.0009004796366799891,nan,nan,nan,nan,nan,0.640432596206665,0.0006895065307617188,-0.08012383,-0.23996079,-0.22537738,0.7832475304603577,0.7206860184669495,-3.0,0.0,1.1562637090682983,0.8711782693862915,0.0,-0.15621196,0.04806099,0.003804501,0.7457177421072775,-0.13837315142154694,0.045369892177261006,0.005263377997985103
10.747793912887573,-0.026464554,-0.0490308,-2.985115,0.0008268851937663427,nan,nan,nan,nan,nan,0.7403292655944824,0.0006911754608154297,-0.112611316,-0.34789816,-0.2595069,0.8971362709999084,0.8018143177032471,-3.0,0.0,1.1231176853179932,0.7509326934814453,0.0,-0.13553749,0.044075355,0.0044980347,0.7465439652699796,-0.11889851838350296,0.043855854264818334,0.005660464903487603
10.847919702529907,-0.045976028,-0.0945699,-3.0151892,-0.0005465185684948998,nan,nan,nan,nan,nan,0.8404512405395508,0.0006961822509765625,-0.15119648,-0.47025996,-0.29396662,1.0077362060546875,0.8704630136489868,-3.0,0.0,1.085458755493164,0.6185593008995056,0.0,-0.10866301,0.044370074,0.0048045525,0.7473188811618945,-0.09765350818634033,0.04222868495400224,0.005917095688355684
10.947641372680664,-0.069422655,-0.14908327,-3.046547,-0.005620980795514319,nan,nan,nan,nan,nan,0.9402105808258057,0.0006847381591796875,-0.19362198,-0.5929788,-0.32691014,1.1139709949493408,0.9251776933670044,-3.0,0.0,1.0436649322509766,0.47693684697151184,0.0,-0.085039176,0.042306386,0.0053305337,0.7480314544789579,-0.07510769367218018,0.04051868311417386,0.006034359310788799
