time,x,y,z,yaw,platform,trajectory,traj_double,traj_short,traj_spin,lookahead_time,controller,traj_time,ref_time,comp_time,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input,cbf_v_p,cbf_v_q,cbf_v_r,cbf_v_throttle
10.003714323043823,-0.030026695,-0.014556059,-2.8668387,-0.004384828787138918,SIM,F8_CONTRACTION,DblSpd,Not Short,NoSpin,1.2,nr,1.9073486328125e-06,1.2000019073486328,0.015769481658935547,0.00387381,-0.001685712,-0.06635401,1.9960537578490927,0.12532847767257935,-3.0,0.0,0.15780377585262806,-2.4934577157026143,0.0,0.0011714939,-0.0036763402,0.0007915862,0.742494366155837,0.018356168010022888,-0.2411611360668029,0.0010922341929357371,0.0,0.0,0.0,0.0
10.110419750213623,-0.03248304,-0.014203013,-2.875862,-0.004084005357128149,nan,nan,nan,nan,nan,nan,nan,0.10681390762329102,1.306813907623291,0.0016524791717529297,0.0071185636,0.0009739146,-0.06322194,1.994904995533176,-0.14230420538200403,-3.0,0.0,-0.17928145839689022,-2.487696458237156,0.0,-0.0018041637,-0.0004078116,-0.0016363146,0.7457849811995737,-0.001385216640184103,-0.4085402619610705,0.001694440789994539,0.0,0.0,0.0,0.0
10.208344221115112,-0.03364304,-0.013369626,-2.8821297,-0.004009606490008363,nan,nan,nan,nan,nan,nan,nan,0.20462632179260254,1.4046263217926025,0.0005931854248046875,0.010393626,0.002685785,-0.075615376,1.9623625916457013,-0.3789101365688646,-3.0,0.0,-0.4852849545678131,-2.325867993960767,0.0,-0.0114396345,-0.1897444,-0.0019950778,0.7647780307433857,-0.10321865417424325,-0.7354329874787534,-0.04339749513308955,0.0,0.0,0.0,0.0
10.301770210266113,-0.033901155,-0.011994616,-2.8926892,-0.004216625786347201,nan,nan,nan,nan,nan,nan,nan,0.29805755615234375,1.4980575561523437,0.0006153583526611328,0.029950872,0.003611864,-0.11400154,1.9036159526559508,-0.5838287285891588,-3.0,0.0,-0.770807595778481,-2.0404690720396608,0.0,-0.040684886,-0.20318674,-0.008044953,0.766773231132555,-0.17947029159054959,-0.7013632646032892,-0.07548015405919892,0.0,0.0,0.0,0.0
10.407363891601562,-0.02990132,-0.010297968,-2.9075305,-0.005317960251265041,nan,nan,nan,nan,nan,nan,nan,0.4036836624145508,1.6036836624145507,0.0005419254302978516,0.07083468,0.000642817,-0.13137719,1.805692843083261,-0.776381443117692,-3.0,0.0,-1.0806153427145266,-1.5840244972275705,0.0,-0.040351477,0.0116672,-0.015059328,0.763116723942873,-0.24907163026353654,-0.6143656274403483,-0.09297677173505706,0.0,0.0,0.0,0.0
10.511194467544556,-0.020630077,-0.008841641,-2.9223125,-0.007382050431944065,nan,nan,nan,nan,nan,nan,nan,0.49834227561950684,1.6983422756195068,0.0006110668182373047,0.11390239,-0.0062389527,-0.15016162,1.6908846090259209,-0.9030452735459115,-3.0,0.0,-1.3422561809774354,-1.079565289460983,0.0,-0.07162666,-0.05749511,-0.023807874,0.7595405226133323,-0.2930827246074332,-0.547077070106275,-0.09758448889243314,0.0,0.0,0.0,0.0
10.611799240112305,-0.0048787934,-0.008565201,-2.939245,-0.011126618264882695,nan,nan,nan,nan,nan,nan,nan,0.5988497734069824,1.7988497734069824,0.00070953369140625,0.16177756,-0.019714206,-0.14031765,1.5428675625381596,-0.9817414586230909,-3.0,0.0,-1.599220479591124,-0.4780754001624406,0.0,-0.010227409,0.18728945,-0.03253207,0.7550801673627963,-0.31620198800857025,-0.46452350149320604,-0.08827723559151159,0.0,0.0,0.0,0.0
10.711789846420288,0.014150166,-0.010676658,-2.9554577,-0.015407258720455293,nan,nan,nan,nan,nan,nan,nan,0.7081153392791748,1.9081153392791748,0.0006229877471923828,0.2023528,-0.038986318,-0.18675713,1.3541551805656158,-0.9965385550056559,-3.0,0.0,-1.84954767273694,0.2089331863871857,0.0,-0.27669093,-0.36354345,-0.04116359,0.749913942391037,-0.31169481546403865,-0.3754158107081807,-0.06679002983317525,0.0,0.0,0.0,0.0
10.803929090499878,0.03822595,-0.01687437,-2.976967,-0.020699122430404397,nan,nan,nan,nan,nan,nan,nan,0.8001439571380615,2.0001439571380617,0.0005538463592529297,0.27206835,-0.08360479,-0.23033568,1.1752777799686913,-0.9509446505426701,-3.0,0.0,-2.033548683746884,0.7775091717441874,0.0,-0.3117924,-0.28683698,-0.05122644,0.7406867406276374,-0.2237712900146569,-0.18479010107118946,-0.01643577408553149,0.0,0.0,0.0,0.0
10.90958309173584,0.07330277,-0.03193957,-3.0047884,-0.02972787815423958,nan,nan,nan,nan,nan,nan,nan,0.905890941619873,2.1058909416198732,0.0005629062652587891,0.3726761,-0.16435935,-0.25133237,0.9505068628399698,-0.8363024658357221,-3.0,0.0,-2.211301599652628,1.3779486610868044,0.0,-0.19793428,-0.0677765,-0.05219536,0.73205398720539,-0.07482948646468524,0.026302528274562934,0.02712221954766445,0.0,0.0,0.0,0.0
11.008888483047485,0.119767696,-0.059254672,-3.0340407,-0.04414516720625855,nan,nan,nan,nan,nan,nan,nan,1.0051815509796143,2.2051815509796144,0.0005795955657958984,0.47633138,-0.2673933,-0.25150773,0.7241254222715244,-0.6749962199038423,-3.0,0.0,-2.342757870865798,1.8543468951109576,0.0,-0.024728864,0.14726616,-0.037843924,0.7273167898048926,0.07524919216756278,0.1919977918313926,0.04278101315077581,0.0,0.0,0.0,0.0
11.107327699661255,0.17205283,-0.09633157,-3.060098,-0.0616961975499304,nan,nan,nan,nan,nan,nan,nan,1.1040399074554443,2.3040399074554445,0.0006699562072753906,0.55568016,-0.36744216,-0.24303283,0.4875389998419813,-0.47283150710641214,-3.0,0.0,-2.437456678694831,2.214578685897972,0.0,0.13870443,0.30414522,-0.018628214,0.7263369207761511,0.20856150873931686,0.31897895355409667,0.036910643430758346,0.0,0.0,0.0,0.0
