platform,controller,trajectory,traj_double,traj_short,traj_spin,time,traj_time,ref_time,comptime,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,throttle_input,p_input,q_input,r_input,mpc_status,buffer_idx
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,28.6917,18.69,18.69,0.00170043,-1.4361,-0.762201,-3.15492,0.00646856,0.748733,-0.163609,0.00253453,-1.46651,-0.997159,-3,0,0.854453,-0.0946622,0,0.732961,0.0474494,-0.0106854,-0.0132032,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,28.792,18.79,18.79,0.00193896,-1.36423,-0.754351,-3.15526,0.00688603,0.808457,-0.0402763,0.00145921,-1.37824,-0.998738,-3,0,0.910619,0.0631197,0,0.732948,0.0193124,0.00104202,-0.0139994,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,28.8923,18.89,18.89,0.00222405,-1.28095,-0.732231,-3.156,0.00742471,0.870633,0.0940515,-0.000203047,-1.2845,-0.984563,-3,0,0.963207,0.219952,0,0.73302,0.00398802,-3.11804e-05,-0.0146011,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,28.9917,18.99,18.99,0.00166813,-1.19917,-0.700312,-3.1568,0.00784222,0.925719,0.215413,-0.00166473,-1.18572,-0.954867,-3,0,1.01198,0.373263,0,0.732532,-0.0209455,0.0114284,-0.0144298,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.0918,19.09,19.09,0.0017225,-1.10545,-0.65399,-3.15817,0.00815277,0.982239,0.341336,-0.00385433,-1.08223,-0.910102,-3,0,1.05677,0.520731,0,0.733009,-0.0163079,-0.00199885,-0.0156331,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.1917,19.19,19.19,0.00168919,-1.01441,-0.601374,-3.1597,0.00829449,1.03177,0.451029,-0.00634204,-0.974507,-0.850999,-3,0,1.09737,0.659945,0,0.73214,-0.0383307,0.0135214,-0.0154367,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.2925,19.29,19.29,0.00245059,-0.919111,-0.539644,-3.16159,0.00835758,1.07838,0.55352,-0.00841904,-0.862901,-0.778455,-3,0,1.13366,0.788792,0,0.731671,-0.0470372,0.0159093,-0.0148749,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.3918,19.39,19.39,0.00179758,-0.810912,-0.463189,-3.164,0.00839235,1.12543,0.655502,-0.0102095,-0.747926,-0.693659,-3,0,1.16546,0.90516,0,0.73048,-0.0699892,0.032738,-0.0141183,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.4925,19.49,19.49,0.00243435,-0.715896,-0.391965,-3.16615,0.0083755,1.16168,0.732683,-0.0113494,-0.629968,-0.5979,-3,0,1.19267,1.00728,0,0.729751,-0.0787409,0.0344048,-0.0130451,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.5923,19.59,19.59,0.00230738,-0.60026,-0.301285,-3.16844,0.00825483,1.20005,0.812014,-0.0114755,-0.509537,-0.492724,-3,0,1.21517,1.09351,0,0.729197,-0.0883491,0.0369812,-0.0119705,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.6918,19.69,19.69,0.00180186,-0.481002,-0.204831,-3.17047,0.00809113,1.23259,0.877833,-0.010837,-0.387105,-0.379785,-3,0,1.23287,1.16248,0,0.728238,-0.107824,0.05014,-0.0107632,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.7918,19.79,19.79,0.00173675,-0.368017,-0.11227,-3.17171,0.00786805,1.25722,0.924187,-0.00939261,-0.263138,-0.26085,-3,0,1.24571,1.21313,0,0.727685,-0.121395,0.0597002,-0.00942817,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.8928,19.8901,19.8901,0.00264037,-0.243066,-0.0100743,-3.17267,0.00746371,1.277,0.95827,-0.00784866,-0.13802,-0.13769,-3,0,1.25364,1.24467,0,0.727578,-0.122261,0.0561946,-0.00794229,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,29.9927,19.99,19.99,0.0026319,-0.126455,0.0845933,-3.17318,0.00697509,1.28877,0.974195,-0.00621945,-0.0125102,-0.01251,-3,0,1.25661,1.25654,0,0.727383,-0.127443,0.0619055,-0.00635138,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.0926,20.09,20.09,0.00253374,4.90681e-05,0.185974,-3.17346,0.00641591,1.29437,0.974624,-0.00488207,0.113089,0.112908,-3,0,1.25463,1.2486,0,0.727464,-0.124796,0.0548169,-0.00484,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.192,20.19,20.19,0.00189777,0.116849,0.277104,-3.17388,0.0058395,1.29314,0.96001,-0.00352569,0.238192,0.236496,-3,0,1.24769,1.22099,0,0.727389,-0.125713,0.0579804,-0.00330673,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.292,20.29,20.29,0.0019233,0.24291,0.37171,-3.17428,0.00523332,1.28557,0.928986,-0.00196031,0.362413,0.356413,-3,0,1.23583,1.17411,0,0.727497,-0.123653,0.051493,-0.00202521,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.392,20.39,20.39,0.00192775,0.357996,0.453507,-3.17455,0.00463871,1.2732,0.88612,-0.000186104,0.485208,0.470712,-3,0,1.2191,1.10871,0,0.72766,-0.121804,0.0457427,-0.000698432,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.494,20.49,20.49,0.0038559,0.470905,0.528668,-3.17446,0.00399372,1.25517,0.830229,0.00204249,0.606063,0.577566,-3,0,1.19755,1.02585,0,0.728048,-0.116412,0.0473071,0.000534768,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.5926,20.59,20.59,0.00256346,0.590027,0.601294,-3.17391,0.00325955,1.22981,0.75561,0.00441179,0.724567,0.675346,-3,0,1.17127,0.926772,0,0.728597,-0.110588,0.0388053,0.00166429,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.6921,20.69,20.69,0.00202934,0.696699,0.659111,-3.17329,0.00265754,1.20111,0.675131,0.00632776,0.840165,0.762438,-3,0,1.14038,0.813121,0,0.729264,-0.0989709,0.0377434,0.00257482,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.7922,20.79,20.79,0.00213015,0.800245,0.707462,-3.17264,0.00207488,1.16865,0.584886,0.00768877,0.952467,0.837522,-3,0,1.10498,0.686631,0,0.729883,-0.0844999,0.0380633,0.000656769,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.892,20.89,20.89,0.00197781,0.90038,0.745211,-3.17193,0.00155766,1.13288,0.485502,0.00882629,1.06104,0.899416,-3,0,1.06521,0.549267,0,0.730434,-0.073215,0.0347638,0.00266264,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,30.9926,20.99,20.99,0.0025601,1.00478,0.773716,-3.17112,0.00105888,1.09126,0.369406,0.00920063,1.16539,0.9471,-3,0,1.02126,0.403303,0,0.730888,-0.051208,0.0392657,0.0018883,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.092,21.09,21.09,0.00197864,1.09791,0.788418,-3.17018,0.000636087,1.05053,0.25659,0.00930696,1.26517,0.979863,-3,0,0.973253,0.250914,0,0.731481,-0.0507087,0.03609,0.00495327,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.1921,21.19,21.19,0.0020527,1.19524,0.790847,-3.16887,0.000171651,1.00413,0.129572,0.00871797,1.35992,0.997161,-3,0,0.921426,0.0946299,0,0.73194,-0.0265275,0.0442885,0.00397466,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.2927,21.29,21.29,0.0026212,1.28109,0.781509,-3.16745,-0.000316277,0.958273,0.0105035,0.00766088,1.44932,0.998736,-3,0,0.865958,-0.0631604,0,0.732524,-0.0141449,0.0473222,0.00562646,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.3927,21.39,21.39,0.00262515,1.36947,0.759297,-3.16644,-0.000915922,0.904567,-0.11779,0.00572092,1.53299,0.984564,-3,0,0.807077,-0.219945,0,0.732696,0.00673045,0.0506173,0.00457396,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.492,21.49,21.49,0.00198856,1.44616,0.728167,-3.16596,-0.00147429,0.850945,-0.233331,0.00327051,1.61062,0.954864,-3,0,0.745005,-0.373276,0,0.73277,0.0122394,0.0500892,0.00610116,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.5919,21.59,21.59,0.00182635,1.52352,0.683809,-3.16608,-0.0020748,0.788245,-0.353691,0.0006663,1.68189,0.910106,-3,0,0.679993,-0.520719,0,0.732442,0.0294342,0.0487077,0.00495093,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.6918,21.69,21.69,0.00179305,1.58918,0.633123,-3.16656,-0.00260875,0.72626,-0.459336,-0.0014546,1.74652,0.851,-3,0,0.612302,-0.659943,0,0.732359,0.0334017,0.045668,0.0063621,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.7919,21.79,21.79,0.00186875,1.65416,0.568365,-3.16743,-0.00307932,0.655332,-0.566236,-0.00391101,1.80427,0.778466,-3,0,0.542187,-0.788775,0,0.731799,0.0512793,0.0421379,0.00517656,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.8918,21.89,21.89,0.00175123,1.70819,0.500211,-3.16869,-0.0034246,0.587117,-0.657253,-0.00576587,1.85491,0.693613,-3,0,0.469898,-0.905216,0,0.731497,0.0580036,0.0408574,0.00642646,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,31.9918,21.99,21.99,0.00177651,1.75936,0.417669,-3.17029,-0.00368748,0.509922,-0.746503,-0.00709235,1.89819,0.597904,-3,0,0.395823,-1.00728,0,0.73073,0.0792783,0.0357441,0.00510022,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.0924,22.09,22.09,0.00237231,1.79951,0.333981,-3.17171,-0.00379606,0.436298,-0.81965,-0.00745134,1.93401,0.492718,-3,0,0.320148,-1.09351,0,0.730395,0.0910167,0.0335984,0.00620293,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.1918,22.19,22.19,0.00177535,1.83514,0.236527,-3.17302,-0.00384921,0.354347,-0.887069,-0.00724565,1.96218,0.379776,-3,0,0.243219,-1.16249,0,0.729786,0.11427,0.0270957,0.00475787,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.292,22.29,22.29,0.00191227,1.86019,0.142592,-3.1741,-0.00383361,0.276451,-0.935691,-0.00664766,1.98262,0.260793,-3,0,0.165297,-1.21315,0,0.729538,0.122552,0.0237828,0.00598801,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.3923,22.39,22.39,0.00227264,1.87911,0.0383097,-3.17497,-0.00383205,0.191138,-0.972219,-0.00552838,1.99522,0.137795,-3,0,0.0867867,-1.24465,0,0.729191,0.13484,0.0153038,0.00471752,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.492,22.49,22.49,0.0020076,1.88893,-0.0590686,-3.17576,-0.00378816,0.111778,-0.990334,-0.00429124,1.99996,0.0125815,-3,0,0.00790532,-1.25654,0,0.729113,0.135548,0.0140861,0.00610305,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.5918,22.59,22.59,0.00175215,1.89172,-0.156177,-3.1765,-0.00372806,0.033074,-0.99305,-0.00293143,1.9968,-0.112847,-3,0,-0.0710173,-1.24861,0,0.729057,0.134588,0.0156117,0.00629644,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.6918,22.69,22.69,0.00175916,1.88696,-0.259426,-3.17692,-0.00359024,-0.0512071,-0.978838,-0.00127216,1.98577,-0.236491,-3,0,-0.149657,-1.22099,0,0.729102,0.136072,0.0105622,0.0063244,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.7924,22.79,22.79,0.00235472,1.87375,-0.358875,-3.17681,-0.00340975,-0.134995,-0.94735,0.000856883,1.96689,-0.356406,-3,0,-0.227706,-1.17412,0,0.729423,0.134467,0.00454364,0.00494881,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.8917,22.89,22.89,0.00168262,1.85447,-0.44522,-3.17639,-0.00321719,-0.210909,-0.902501,0.00216337,1.94026,-0.470693,-3,0,-0.304852,-1.10873,0,0.729873,0.128504,0.00687131,0.00502993,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,32.9917,22.99,22.99,0.00169612,1.82566,-0.530725,-3.17647,-0.00302615,-0.29224,-0.837397,0.00342832,1.90596,-0.577563,-3,0,-0.380798,-1.02585,0,0.730183,0.120538,0.00953069,0.00668119,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.0919,23.09,23.09,0.00180832,1.79215,-0.60132,-3.17696,-0.0028715,-0.365593,-0.764029,0.00417981,1.86413,-0.675355,-3,0,-0.455267,-0.92676,0,0.730388,0.112342,0.0128909,0.00830288,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.1921,23.19,23.19,0.00204118,1.75209,-0.662929,-3.17717,-0.00263872,-0.437689,-0.679416,0.00514505,1.81497,-0.762446,-3,0,-0.527899,-0.813109,0,0.730696,0.104253,0.0140947,0.00840345,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.2917,23.29,23.29,0.00169051,1.70144,-0.718856,-3.1762,-0.00231048,-0.514525,-0.576509,0.00689252,1.75864,-0.837522,-3,0,-0.598452,-0.686632,0,0.731329,0.0883614,0.00261835,0.00845973,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.3921,23.39,23.39,0.00205825,1.64316,-0.763004,-3.17444,-0.00193092,-0.589932,-0.46416,0.00769236,1.69534,-0.899419,-3,0,-0.666676,-0.549262,0,0.732263,0.0797164,0.00204063,0.0083562,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.4922,23.49,23.49,0.0021444,1.58821,-0.790417,-3.17273,-0.00165261,-0.651886,-0.362876,0.00734964,1.62538,-0.947101,-3,0,-0.732234,-0.4033,0,0.732924,0.0630338,-0.00777205,0.00816958,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.5917,23.59,23.59,0.00171773,1.52255,-0.808764,-3.17085,-0.00131961,-0.716841,-0.246797,0.0060699,1.54901,-0.979853,-3,0,-0.794905,-0.250978,0,0.733591,0.0532312,-0.00540094,0.00634133,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.6918,23.69,23.69,0.00174779,1.44519,-0.814884,-3.16894,-0.000987813,-0.784316,-0.116086,0.00385932,1.46652,-0.997158,-3,0,-0.854452,-0.0946666,0,0.733803,0.0284383,-0.0167261,0.00600014,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.7923,23.79,23.79,0.00229494,1.36198,-0.806623,-3.16662,-0.000791087,-0.848277,0.0175494,0.00133395,1.37823,-0.998737,-3,0,-0.910623,0.0631315,0,0.734363,0.0151862,-0.0133303,0.00563956,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.8918,23.89,23.89,0.00175686,1.27994,-0.786238,-3.16453,-0.000661218,-0.903841,0.141482,-0.00192626,1.28451,-0.984565,-3,0,-0.963201,0.219933,0,0.734287,-0.0115994,-0.022095,0.0052481,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,33.9922,23.99,23.99,0.00221065,1.18576,-0.750551,-3.1627,-0.000618551,-0.959524,0.273494,-0.00591814,1.18572,-0.954867,-3,0,-1.01198,0.373263,0,0.734415,-0.023384,-0.0164539,0.00477612,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.0923,24.09,24.09,0.0022548,1.0937,-0.706115,-3.16149,-0.000515921,-1.00767,0.390361,-0.010044,1.08224,-0.910105,-3,0,-1.05676,0.520722,0,0.733757,-0.0459087,-0.0251101,0.00367991,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.1923,24.19,24.19,0.00225636,0.988761,-0.646871,-3.16031,-0.000321759,-1.05627,0.509266,-0.0149801,0.974498,-0.850993,-3,0,-1.09737,0.659956,0,0.733562,-0.0530983,-0.0233574,0.0034691,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.2918,24.29,24.29,0.00173113,0.888075,-0.582879,-3.15989,-0.00015003,-1.09681,0.610188,-0.0196113,0.862916,-0.778465,-3,0,-1.13365,0.788776,0,0.732544,-0.0715556,-0.0341703,0.00266451,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.3924,24.39,24.39,0.00232352,0.784349,-0.510802,-3.16003,1.80239e-05,-1.13242,0.701534,-0.0234734,0.747876,-0.69362,-3,0,-1.16547,0.905207,0,0.732023,-0.0755834,-0.0290411,0.00168934,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.4921,24.49,24.49,0.00200696,0.669065,-0.425021,-3.16085,0.000160843,-1.1661,0.788498,-0.0272497,0.629926,-0.597865,-3,0,-1.19268,1.00732,0,0.730826,-0.0916526,-0.0368349,0.000732211,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.5918,24.59,24.59,0.00174795,0.551296,-0.332893,-3.16207,0.00034014,-1.19419,0.861756,-0.0296628,0.509551,-0.492736,-3,0,-1.21517,1.0935,0,0.730167,-0.0940667,-0.0304797,-0.000317531,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.6918,24.69,24.69,0.00177225,0.440795,-0.243995,-3.16362,0.000474408,-1.21519,0.916074,-0.0314919,0.387091,-0.379771,-3,0,-1.23288,1.16249,0,0.729442,-0.0953416,-0.0241643,-0.00134314,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.7919,24.7901,24.7901,0.00177615,0.319574,-0.144886,-3.16606,0.00062365,-1.23315,0.96043,-0.0322388,0.263056,-0.260771,-3,0,-1.24572,1.21316,0,0.728252,-0.106518,-0.0325892,-0.00222372,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.8926,24.89,24.89,0.00251304,0.206667,-0.051957,-3.16901,0.000673696,-1.24504,0.987478,-0.0311642,0.138087,-0.137758,-3,0,-1.25364,1.24466,0,0.727133,-0.115027,-0.0389886,-0.00316124,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,34.9926,24.99,24.99,0.00257276,0.0833709,0.0490869,-3.17265,0.000651034,-1.25289,1.00212,-0.0287431,0.0125683,-0.012568,-3,0,-1.25661,1.25654,0,0.726334,-0.115715,-0.034074,-0.00386276,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.0918,25.09,25.09,0.00173813,-0.0309879,0.141232,-3.17632,0.000533964,-1.25588,1.00164,-0.0249697,-0.113027,0.112846,-3,0,-1.25463,1.24861,0,0.725441,-0.121476,-0.0413818,-0.00354567,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.1919,25.19,25.19,0.00189747,-0.145252,0.230793,-3.17993,0.000413743,-1.25436,0.987621,-0.0194947,-0.238181,0.236486,-3,0,-1.24769,1.22099,0,0.724996,-0.120582,-0.0378302,-0.00487688,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.2924,25.29,25.29,0.00238192,-0.268343,0.324205,-3.18355,0.000208259,-1.24789,0.957738,-0.0126952,-0.362412,0.356412,-3,0,-1.23583,1.17411,0,0.724677,-0.122045,-0.0440716,-0.00512832,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.3918,25.39,25.39,0.00173582,-0.390232,0.412884,-3.18649,-7.13685e-05,-1.23641,0.913607,-0.00483145,-0.485189,0.470695,-3,0,-1.2191,1.10873,0,0.724765,-0.122267,-0.0406073,-0.0052599,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.4923,25.49,25.49,0.00231024,-0.483167,0.477461,-3.1881,-0.000324843,-1.22446,0.870236,0.00135345,-0.606062,0.577565,-3,0,-1.19755,1.02585,0,0.725203,-0.123864,-0.0393932,-0.00387071,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.592,25.59,25.59,0.00194789,-0.602063,0.555621,-3.18925,-0.000700264,-1.20442,0.801949,0.00909366,-0.724539,0.675323,-3,0,-1.17128,0.926797,0,0.726027,-0.122528,-0.048001,-0.0035682,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.6919,25.69,25.69,0.00187047,-0.709123,0.620457,-3.18968,-0.00106517,-1.18172,0.727183,0.0158829,-0.840161,0.762435,-3,0,-1.14038,0.813126,0,0.727,-0.121163,-0.0469992,-0.0031702,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.7918,25.79,25.79,0.00174252,-0.821822,0.681252,-3.18921,-0.00152706,-1.1523,0.633369,0.0218705,-0.952466,0.837522,-3,0,-1.10498,0.686631,0,0.728264,-0.109365,-0.0515766,-0.0026224,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.8918,25.89,25.89,0.0018093,-0.93031,0.730597,-3.18793,-0.00194076,-1.11726,0.526982,0.0262515,-1.06101,0.899401,-3,0,-1.06523,0.549306,0,0.729565,-0.0910532,-0.0526587,-0.000325323,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,35.9921,25.99,25.99,0.00202153,-1.02618,0.764425,-3.18627,-0.002311,-1.07995,0.41839,0.0289704,-1.16538,0.947098,-3,0,-1.02126,0.40331,0,0.730724,-0.0765181,-0.0468014,-0.0013054,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.0918,26.09,26.09,0.00175597,-1.1252,0.787402,-3.18374,-0.00276155,-1.03502,0.291327,0.0307113,-1.26514,0.979854,-3,0,-0.973271,0.250967,0,0.731922,-0.0705708,-0.0380618,-0.00213401,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.1921,26.19,26.19,0.00209367,-1.21184,0.795468,-3.18127,-0.00315768,-0.989691,0.167281,0.0307734,-1.35991,0.997159,-3,0,-0.921434,0.0946529,0,0.732897,-0.0376288,-0.0388357,-0.00112266,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.2917,26.29,26.29,0.0016921,-1.30078,0.790261,-3.17855,-0.00358837,-0.937395,0.0291462,0.0292759,-1.4493,0.998737,-3,0,-0.86597,-0.0631285,0,0.733639,-0.0196738,-0.037211,-0.000206418,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.3923,26.39,26.39,0.00225495,-1.37832,0.772751,-3.17638,-0.00390632,-0.886771,-0.0987767,0.0265916,-1.533,0.984562,-3,0,-0.807071,-0.21996,0,0.733867,0.00915039,-0.0398883,0.000769759,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.4917,26.49,26.49,0.00170233,-1.45706,0.740211,-3.17427,-0.00421284,-0.828723,-0.235078,0.0228525,-1.61061,0.954867,-3,0,-0.745009,-0.373265,0,0.733773,0.0359791,-0.0419128,0.00291028,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.5918,26.59,26.59,0.00176889,-1.52469,0.698408,-3.17292,-0.00438667,-0.772712,-0.356137,0.0191067,-1.68189,0.910109,-3,0,-0.679996,-0.520713,0,0.733756,0.0464178,-0.043189,0.00246386,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.6925,26.69,26.69,0.0024321,-1.5918,0.641559,-3.17224,-0.00446868,-0.708757,-0.479502,0.014699,-1.74653,0.850991,-3,0,-0.612292,-0.659962,0,0.733093,0.0676422,-0.0431427,0.00434963,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.7918,26.79,26.79,0.0018043,-1.64797,0.579339,-3.17205,-0.0044192,-0.646919,-0.584066,0.0111674,-1.80427,0.778465,-3,0,-0.542186,-0.788776,0,0.732754,0.0719453,-0.0426758,0.00477575,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.8917,26.89,26.89,0.00169793,-1.70247,0.502631,-3.17198,-0.00428281,-0.577326,-0.686371,0.0076478,-1.85489,0.693657,-3,0,-0.469934,-0.905163,0,0.732101,0.0885796,-0.0409927,0.00517913,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,36.9922,26.99,26.99,0.00220148,-1.74648,0.423974,-3.17212,-0.00417648,-0.510323,-0.76963,0.00503993,-1.89819,0.597913,-3,0,-0.395829,-1.00727,0,0.731794,0.0932112,-0.0406958,0.00425264,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,37.0921,27.09,27.09,0.00206834,-1.78755,0.332268,-3.17233,-0.003936,-0.435541,-0.846562,0.0019385,-1.934,0.492732,-3,0,-0.320158,-1.0935,0,0.731113,0.107989,-0.0369108,0.00560295,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,37.1918,27.19,27.19,0.00178101,-1.81941,0.243172,-3.17285,-0.00367703,-0.364545,-0.904187,-0.00010833,-1.96218,0.37979,-3,0,-0.243229,-1.16248,0,0.730755,0.110633,-0.0371826,0.00539424,0,1
sim,nmpc_acados_px4_cpp,f8_contraction,NormSpd,NotShort,NoSpin,37.2923,27.29,27.29,0.00223037,-1.84506,0.151349,-3.17355,-0.00328175,-0.29154,-0.94775,-0.00194134,-1.98261,0.260851,-3,0,-0.165335,-1.21313,0,0.730395,0.111409,-0.0372854,0.00375394,0,1
