time,x,y,z,yaw,platform,controller,trajectory,traj_double,lookahead_time,traj_time,comp_time,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input
15.508208513259888,2.423425,0.18446541,-4.8160095,-0.008888587278868126,nan,nan,nan,nan,nan,5.4998695850372314,0.0010895729064941406,0.03810635,0.3994259,-0.07449962,1.6181303262710571,-0.9510058760643005,-3.0,0.0,-0.7385494112968445,-0.3885180652141571,0.0,-0.061272126,0.055895712,0.008845839,0.7186131089268158,-0.06779986726448753,0.06278725355656184,0.008294643793298997
15.608060598373413,2.4107442,0.23308216,-4.8190336,-0.008190692252143444,nan,nan,nan,nan,nan,5.599693059921265,0.0009505748748779297,-0.07293066,0.46782318,-0.045289256,1.5412722826004028,-0.9822149276733398,-3.0,0.0,-0.8008238673210144,-0.2359464019536972,0.0,-0.084085874,0.05182559,0.008326193,0.7187931376597888,-0.0878302345755429,0.058963254865475025,0.007936398788372058
15.708050727844238,2.3853667,0.29125193,-4.819356,-0.006781372227586249,nan,nan,nan,nan,nan,5.699677228927612,0.0008759498596191406,-0.19693394,0.53167915,-0.013621868,1.4582148790359497,-0.9980011582374573,-3.0,0.0,-0.8600414395332336,-0.07941357791423798,0.0,-0.105297394,0.04478309,0.0066276193,0.7188655997507359,-0.10573521430280272,0.053602271720031264,0.006728517580543702
15.808756828308105,2.3509412,0.34910002,-4.81683,-0.004979802509089162,nan,nan,nan,nan,nan,5.800571918487549,0.0018734931945800781,-0.3149262,0.5791483,0.015017703,1.3685702085494995,-0.9979813694953918,-3.0,0.0,-0.9163580536842346,0.07980623096227646,0.0,-0.121475995,0.03959081,0.006717473,0.7188223806250739,-0.12284226238194347,0.04909992334885778,0.004846189834461317
15.908054113388062,2.3010206,0.41479918,-4.8111973,-0.0025617182241732574,nan,nan,nan,nan,nan,5.899697303771973,0.0010154247283935547,-0.4458072,0.6158877,0.045956116,1.2751410007476807,-0.982358455657959,-3.0,0.0,-0.9681031107902527,0.23500075936317444,0.0,-0.13939653,0.034606718,0.0077760443,0.7186720798823021,-0.13676556009360774,0.042145223808658386,0.002173057333327681
16.008378267288208,2.2433276,0.4767789,-4.8032284,-1.2303342169749099e-05,nan,nan,nan,nan,nan,6.00003457069397,0.0011279582977294922,-0.5685346,0.63531536,0.07467825,1.1755353212356567,-0.9510430693626404,-3.0,0.0,-1.016656756401062,0.38837411999702454,0.0,-0.15268074,0.027280675,0.005912639,0.7184090969366047,-0.14943734617194093,0.03621798234715407,-0.0008782131382318808
16.10884952545166,2.168975,0.54339504,-4.791585,0.002791696620063864,nan,nan,nan,nan,nan,6.100618600845337,0.0015578269958496094,-0.7017443,0.6387154,0.1061607,1.0709971189498901,-0.9044957756996155,-3.0,0.0,-1.0612753629684448,0.5359337329864502,0.0,-0.16637175,0.021005303,0.005747126,0.7180717684404471,-0.15854934901009624,0.02814306078602617,-0.004376727603949429
16.208119869232178,2.088961,0.6024627,-4.777959,0.005650475347334949,nan,nan,nan,nan,nan,6.199747323989868,0.0008628368377685547,-0.8246767,0.6245411,0.13611987,0.9637855887413025,-0.8444980382919312,-3.0,0.0,-1.1011033058166504,0.6730028986930847,0.0,-0.17415136,0.011104363,0.0023877,0.717674549506852,-0.16594108831842794,0.021474624691701073,-0.008216948114336068
16.30802893638611,1.9895493,0.6622439,-4.760076,0.008903287150371426,nan,nan,nan,nan,nan,6.299673557281494,0.0009045600891113281,-0.9573033,0.5898591,0.16959506,0.8519297242164612,-0.7707746624946594,-3.0,0.0,-1.1369293928146362,0.8006133437156677,0.0,-0.1772418,0.0036267028,-0.00025587648,0.7172693362847081,-0.16877119748295127,0.012657781028541043,-0.012887863538678096
16.408045291900635,1.8858656,0.71176714,-4.7406683,0.011861301258243737,nan,nan,nan,nan,nan,6.399675607681274,0.0009703636169433594,-1.0782146,0.54015434,0.20165221,0.7366281151771545,-0.6848441958427429,-3.0,0.0,-1.168297290802002,0.915698230266571,0.0,-0.17944059,-0.0036089602,-0.0039310236,0.7168601567702002,-0.17056368645317604,0.005332025743976726,-0.01739491302603838
16.508626222610474,1.7710377,0.75406885,-4.717814,0.014825047417024239,nan,nan,nan,nan,nan,6.50040078163147,0.001268148422241211,-1.1965046,0.47320744,0.23507845,0.6175549626350403,-0.5873777270317078,-3.0,0.0,-1.1952306032180786,1.017012596130371,0.0,-0.17439887,-0.01285351,-0.0073219547,0.7165091620206864,-0.16976862332510131,-0.002299495156216441,-0.022198988929710405
16.608124256134033,1.6341347,0.7896849,-4.6890125,0.018050514368595935,nan,nan,nan,nan,nan,6.599766969680786,0.0010075569152832031,-1.3208563,0.3815372,0.27311328,0.4976634085178375,-0.48201027512550354,-3.0,0.0,-1.2171117067337036,1.1010221242904663,0.0,-0.16851524,-0.021220075,-0.01230776,0.7163033543224209,-0.16349996040945988,-0.012452569284269945,-0.027892023020976157
16.70836853981018,1.496997,0.8114587,-4.6586947,0.021082536573256122,nan,nan,nan,nan,nan,6.700006484985352,0.0009748935699462891,-1.4311454,0.2804848,0.3094156,0.3747546374797821,-0.36811697483062744,-3.0,0.0,-1.234379529953003,1.1683954000473022,0.0,-0.16207097,-0.032613702,-0.015046265,0.71620468877583,-0.1561609354328465,-0.02051805389267877,-0.033445034791372806
